datetime,pm10_cams,pm2_5_cams,carbon_monoxide_cams,nitrogen_dioxide_cams,sulphur_dioxide_cams,ozone_cams,dust_cams
2024-05-08 08:00:00+00:00,74.7,51.0,399.0,11.2,30.8,157.0,0.0
2024-05-08 09:00:00+00:00,66.8,45.5,424.0,14.3,29.7,141.0,0.0
2024-05-08 10:00:00+00:00,62.6,42.7,531.0,22.3,30.4,116.0,0.0
2024-05-08 11:00:00+00:00,62.2,42.6,680.0,32.8,32.3,85.0,0.0
2024-05-08 12:00:00+00:00,78.2,53.4,790.0,37.4,33.9,54.0,0.0
2024-05-08 13:00:00+00:00,83.1,57.3,826.0,36.3,35.1,49.0,0.0
2024-05-08 14:00:00+00:00,88.2,61.0,870.0,34.7,36.7,43.0,0.0
2024-05-08 15:00:00+00:00,88.9,61.7,872.0,32.3,37.4,38.0,0.0
2024-05-08 16:00:00+00:00,85.7,59.5,792.0,28.6,36.4,37.0,0.0
2024-05-08 17:00:00+00:00,77.5,53.9,668.0,24.3,34.4,38.0,0.0
2024-05-08 18:00:00+00:00,69.4,48.2,565.0,20.8,32.6,38.0,0.0
2024-05-08 19:00:00+00:00,63.6,44.2,506.0,18.9,31.2,37.0,0.0
2024-05-08 20:00:00+00:00,57.9,40.3,468.0,17.9,30.0,35.0,0.0
2024-05-08 21:00:00+00:00,52.7,36.7,444.0,17.5,29.3,34.0,0.0
2024-05-08 22:00:00+00:00,50.4,35.2,444.0,17.9,29.8,34.0,0.0
2024-05-08 23:00:00+00:00,49.6,34.6,458.0,18.9,30.9,36.0,0.0
2024-05-09 00:00:00+00:00,32.5,22.6,396.0,17.2,25.0,47.0,0.0
2024-05-09 01:00:00+00:00,28.9,20.0,369.0,15.5,25.6,59.0,0.0
2024-05-09 02:00:00+00:00,30.0,20.8,331.0,13.1,26.2,77.0,0.0
2024-05-09 03:00:00+00:00,33.4,23.1,303.0,11.1,26.2,93.0,0.0
2024-05-09 04:00:00+00:00,40.6,28.1,291.0,9.7,24.7,106.0,0.0
2024-05-09 05:00:00+00:00,49.2,34.0,289.0,8.8,22.5,117.0,0.0
2024-05-09 06:00:00+00:00,57.5,39.7,294.0,8.5,20.8,124.0,0.0
2024-05-09 07:00:00+00:00,64.3,44.4,301.0,8.9,19.8,128.0,0.0
2024-05-09 08:00:00+00:00,68.9,47.6,316.0,9.9,19.3,127.0,0.0
2024-05-09 09:00:00+00:00,71.2,49.1,349.0,12.4,20.3,122.0,0.0
2024-05-09 10:00:00+00:00,70.1,48.3,418.0,17.5,24.0,108.0,0.0
2024-05-09 11:00:00+00:00,63.3,43.7,505.0,24.1,29.2,89.0,0.0
2024-05-09 12:00:00+00:00,66.1,45.3,610.0,32.3,36.4,71.0,0.0
2024-05-09 13:00:00+00:00,57.5,38.9,595.0,30.4,35.8,68.0,0.0
2024-05-09 14:00:00+00:00,50.1,33.2,573.0,27.7,34.9,65.0,1.0
2024-05-09 15:00:00+00:00,47.0,30.5,548.0,25.1,33.3,63.0,1.0
2024-05-09 16:00:00+00:00,48.0,30.6,519.0,22.9,30.5,65.0,1.0
2024-05-09 17:00:00+00:00,47.4,30.2,487.0,20.7,27.1,68.0,2.0
2024-05-09 18:00:00+00:00,47.7,30.4,462.0,18.9,24.3,71.0,2.0
2024-05-09 19:00:00+00:00,50.2,31.5,445.0,17.2,22.5,74.0,2.0
2024-05-09 20:00:00+00:00,50.9,32.1,435.0,15.7,21.4,76.0,2.0
2024-05-09 21:00:00+00:00,50.5,32.0,444.0,15.4,21.2,77.0,2.0
2024-05-09 22:00:00+00:00,49.4,31.4,491.0,17.3,22.4,74.0,2.0
2024-05-09 23:00:00+00:00,52.4,33.8,556.0,20.2,24.5,70.0,2.0
2024-05-10 00:00:00+00:00,55.4,34.8,563.0,21.5,29.0,79.0,2.0
2024-05-10 01:00:00+00:00,54.4,33.6,561.0,21.0,30.2,86.0,2.0
2024-05-10 02:00:00+00:00,53.6,33.6,556.0,20.2,31.7,97.0,1.0
2024-05-10 03:00:00+00:00,53.1,33.9,536.0,18.3,32.0,111.0,1.0
2024-05-10 04:00:00+00:00,53.1,34.6,486.0,14.0,29.8,133.0,1.0
2024-05-10 05:00:00+00:00,58.4,38.6,421.0,8.5,26.3,159.0,1.0
2024-05-10 06:00:00+00:00,58.6,39.0,377.0,5.2,23.8,174.0,1.0
2024-05-10 07:00:00+00:00,61.9,41.6,372.0,5.5,23.1,170.0,1.0
2024-05-10 08:00:00+00:00,61.7,41.3,388.0,8.0,23.4,156.0,0.0
2024-05-10 09:00:00+00:00,55.3,37.1,411.0,11.3,24.3,138.0,0.0
2024-05-10 10:00:00+00:00,50.9,34.2,440.0,15.8,26.3,117.0,0.0
2024-05-10 11:00:00+00:00,46.3,31.0,476.0,21.2,28.9,93.0,0.0
2024-05-10 12:00:00+00:00,49.1,32.1,543.0,26.1,29.8,74.0,1.0
2024-05-10 13:00:00+00:00,47.1,30.5,553.0,26.5,30.2,66.0,1.0
2024-05-10 14:00:00+00:00,45.3,29.2,566.0,26.9,30.7,54.0,0.0
2024-05-10 15:00:00+00:00,44.0,28.5,567.0,26.8,30.5,46.0,0.0
2024-05-10 16:00:00+00:00,41.7,27.5,548.0,25.7,29.0,43.0,0.0
2024-05-10 17:00:00+00:00,39.8,26.2,517.0,24.1,26.8,44.0,0.0
2024-05-10 18:00:00+00:00,39.0,25.6,488.0,22.8,25.0,44.0,0.0
2024-05-10 19:00:00+00:00,37.8,24.8,465.0,22.0,23.9,43.0,0.0
2024-05-10 20:00:00+00:00,36.7,24.0,443.0,21.4,23.2,42.0,0.0
2024-05-10 21:00:00+00:00,36.1,23.6,426.0,21.0,23.1,42.0,0.0
2024-05-10 22:00:00+00:00,35.7,23.3,417.0,21.1,24.2,42.0,0.0
2024-05-10 23:00:00+00:00,37.0,24.2,412.0,21.4,26.0,43.0,0.0
2024-05-11 00:00:00+00:00,24.2,15.7,296.0,15.6,25.9,46.0,0.0
2024-05-11 01:00:00+00:00,27.5,18.1,304.0,14.4,26.0,59.0,0.0
2024-05-11 02:00:00+00:00,32.5,21.6,315.0,12.7,26.0,79.0,0.0
2024-05-11 03:00:00+00:00,40.5,27.2,323.0,10.8,25.8,101.0,0.0
2024-05-11 04:00:00+00:00,50.3,34.1,326.0,8.4,24.9,130.0,0.0
2024-05-11 05:00:00+00:00,59.0,40.4,327.0,5.8,23.7,161.0,0.0
2024-05-11 06:00:00+00:00,66.6,45.8,329.0,4.5,22.9,180.0,0.0
2024-05-11 07:00:00+00:00,69.4,47.7,329.0,4.8,22.6,180.0,0.0
2024-05-11 08:00:00+00:00,68.0,46.7,330.0,6.3,22.6,168.0,0.0
2024-05-11 09:00:00+00:00,60.3,41.2,349.0,9.2,23.1,150.0,0.0
2024-05-11 10:00:00+00:00,57.5,39.2,403.0,14.7,24.4,124.0,0.0
2024-05-11 11:00:00+00:00,54.7,37.1,476.0,21.7,26.1,91.0,0.0
2024-05-11 12:00:00+00:00,53.2,36.7,556.0,28.9,38.3,78.0,0.0
2024-05-11 13:00:00+00:00,53.6,36.9,593.0,30.2,38.5,66.0,0.0
2024-05-11 14:00:00+00:00,49.9,34.3,643.0,32.0,38.6,49.0,0.0
2024-05-11 15:00:00+00:00,47.4,32.6,668.0,32.9,37.9,35.0,0.0
2024-05-11 16:00:00+00:00,43.2,29.7,646.0,32.1,35.5,28.0,0.0
2024-05-11 17:00:00+00:00,37.3,25.7,598.0,30.5,32.3,25.0,0.0
2024-05-11 18:00:00+00:00,33.9,23.4,555.0,29.0,29.6,23.0,0.0
2024-05-11 19:00:00+00:00,31.5,21.8,528.0,28.3,27.9,20.0,0.0
2024-05-11 20:00:00+00:00,30.6,21.2,506.0,27.7,26.8,17.0,0.0
2024-05-11 21:00:00+00:00,29.5,20.4,479.0,26.7,26.2,17.0,0.0
2024-05-11 22:00:00+00:00,27.5,18.9,441.0,24.8,26.3,21.0,0.0
2024-05-11 23:00:00+00:00,25.9,17.8,398.0,22.4,26.9,28.0,0.0
2024-05-12 00:00:00+00:00,27.4,18.9,478.0,21.4,29.4,29.0,0.0
2024-05-12 01:00:00+00:00,26.3,18.0,413.0,18.7,28.4,44.0,0.0
2024-05-12 02:00:00+00:00,25.8,17.6,325.0,15.0,26.9,65.0,0.0
2024-05-12 03:00:00+00:00,30.7,21.1,264.0,12.2,24.9,82.0,0.0
2024-05-12 04:00:00+00:00,40.4,27.8,254.0,11.1,21.8,90.0,0.0
2024-05-12 05:00:00+00:00,43.5,30.0,272.0,10.9,18.2,93.0,0.0
2024-05-12 06:00:00+00:00,46.7,32.2,295.0,11.2,16.2,96.0,0.0
2024-05-12 07:00:00+00:00,44.8,31.0,308.0,11.5,16.6,100.0,0.0
2024-05-12 08:00:00+00:00,46.4,32.1,326.0,12.3,18.5,104.0,0.0
2024-05-12 09:00:00+00:00,47.8,33.2,374.0,15.1,21.4,103.0,0.0
2024-05-12 10:00:00+00:00,47.7,33.1,480.0,22.1,25.7,95.0,0.0
2024-05-12 11:00:00+00:00,53.9,37.4,616.0,31.0,31.0,82.0,0.0
2024-05-12 12:00:00+00:00,45.8,32.0,636.0,28.8,26.9,71.0,0.0
2024-05-12 13:00:00+00:00,55.3,38.6,698.0,30.5,29.5,65.0,0.0
2024-05-12 14:00:00+00:00,57.2,39.9,778.0,32.5,33.0,57.0,0.0
2024-05-12 15:00:00+00:00,57.4,40.0,798.0,32.1,34.0,52.0,0.0
2024-05-12 16:00:00+00:00,44.0,30.7,698.0,27.0,30.4,54.0,0.0
2024-05-12 17:00:00+00:00,34.1,23.9,537.0,19.5,24.4,60.0,0.0
2024-05-12 18:00:00+00:00,28.8,20.1,418.0,13.9,19.3,63.0,0.0
2024-05-12 19:00:00+00:00,26.5,18.6,383.0,12.2,16.3,60.0,0.0
2024-05-12 20:00:00+00:00,25.5,17.9,390.0,12.4,14.2,54.0,0.0
2024-05-12 21:00:00+00:00,24.6,17.3,409.0,12.9,13.2,50.0,0.0
2024-05-12 22:00:00+00:00,25.3,17.8,442.0,13.6,13.9,48.0,0.0
2024-05-12 23:00:00+00:00,29.7,20.9,488.0,14.5,15.6,49.0,0.0
2024-05-13 00:00:00+00:00,29.9,21.0,525.0,14.9,17.0,57.0,0.0
2024-05-13 01:00:00+00:00,29.2,20.4,498.0,13.0,16.5,68.0,1.0
2024-05-13 02:00:00+00:00,30.4,21.0,460.0,10.4,15.9,84.0,2.0
2024-05-13 03:00:00+00:00,36.0,24.4,428.0,8.2,15.8,100.0,3.0
2024-05-13 04:00:00+00:00,44.5,30.0,406.0,6.8,16.7,117.0,4.0
2024-05-13 05:00:00+00:00,51.3,34.5,390.0,5.8,18.1,134.0,5.0
2024-05-13 06:00:00+00:00,56.9,38.3,383.0,5.7,19.9,146.0,6.0
2024-05-13 07:00:00+00:00,61.7,41.7,373.0,5.8,22.2,155.0,6.0
2024-05-13 08:00:00+00:00,64.5,43.7,373.0,6.7,24.8,159.0,6.0
2024-05-13 09:00:00+00:00,67.5,45.9,425.0,10.5,27.1,152.0,5.0
2024-05-13 10:00:00+00:00,67.8,46.3,576.0,20.0,28.8,125.0,4.0
2024-05-13 11:00:00+00:00,69.6,48.3,779.0,32.5,30.2,87.0,3.0
2024-05-13 12:00:00+00:00,103.1,71.0,1120.0,53.0,44.4,85.0,5.0
2024-05-13 13:00:00+00:00,118.0,81.7,1097.0,48.7,44.5,81.0,4.0
2024-05-13 14:00:00+00:00,105.7,73.8,1061.0,42.6,44.4,76.0,3.0
2024-05-13 15:00:00+00:00,103.6,72.6,1000.0,36.7,43.4,72.0,2.0
2024-05-13 16:00:00+00:00,95.0,66.8,891.0,31.3,40.6,73.0,1.0
2024-05-13 17:00:00+00:00,84.5,59.4,758.0,26.2,36.8,76.0,1.0
2024-05-13 18:00:00+00:00,77.5,54.6,662.0,22.5,33.3,75.0,1.0
2024-05-13 19:00:00+00:00,73.8,52.0,630.0,20.9,30.2,67.0,1.0
2024-05-13 20:00:00+00:00,71.7,50.5,637.0,20.7,27.4,55.0,1.0
2024-05-13 21:00:00+00:00,71.2,50.2,663.0,21.1,25.7,46.0,1.0
2024-05-13 22:00:00+00:00,73.1,51.5,729.0,22.7,25.9,39.0,1.0
2024-05-13 23:00:00+00:00,78.9,55.5,816.0,24.8,27.1,36.0,1.0
2024-05-14 00:00:00+00:00,87.3,61.5,1173.0,36.2,41.5,38.0,0.0
2024-05-14 01:00:00+00:00,77.3,54.2,993.0,28.6,44.6,81.0,1.0
2024-05-14 02:00:00+00:00,73.1,51.1,744.0,18.0,48.7,140.0,2.0
2024-05-14 03:00:00+00:00,75.9,51.8,551.0,9.8,50.6,188.0,3.0
2024-05-14 04:00:00+00:00,84.1,56.6,468.0,6.3,48.2,212.0,4.0
2024-05-14 05:00:00+00:00,87.8,59.1,440.0,5.1,43.5,224.0,5.0
2024-05-14 06:00:00+00:00,87.5,59.1,429.0,4.9,39.8,232.0,5.0
2024-05-14 07:00:00+00:00,88.5,60.1,420.0,4.8,38.0,240.0,5.0
2024-05-14 08:00:00+00:00,89.9,61.0,427.0,5.6,37.1,244.0,5.0
2024-05-14 09:00:00+00:00,94.1,64.0,457.0,8.0,37.3,237.0,4.0
2024-05-14 10:00:00+00:00,101.5,69.4,534.0,13.6,39.9,214.0,3.0
2024-05-14 11:00:00+00:00,104.5,71.5,633.0,20.8,43.5,181.0,3.0
2024-05-14 12:00:00+00:00,103.4,69.8,704.0,27.1,42.5,141.0,3.0
2024-05-14 13:00:00+00:00,83.1,55.6,665.0,25.9,39.0,122.0,2.0
2024-05-14 14:00:00+00:00,64.0,42.1,611.0,24.2,34.0,96.0,2.0
2024-05-14 15:00:00+00:00,53.3,34.6,563.0,22.9,29.9,75.0,1.0
2024-05-14 16:00:00+00:00,47.7,30.9,529.0,22.4,27.5,65.0,1.0
2024-05-14 17:00:00+00:00,43.4,28.5,500.0,22.2,26.0,60.0,0.0
2024-05-14 18:00:00+00:00,40.3,26.7,478.0,22.1,24.9,56.0,0.0
2024-05-14 19:00:00+00:00,39.8,26.5,464.0,22.0,24.3,51.0,0.0
2024-05-14 20:00:00+00:00,40.3,26.9,456.0,21.9,24.1,48.0,0.0
2024-05-14 21:00:00+00:00,39.2,26.3,446.0,21.4,24.4,48.0,0.0
2024-05-14 22:00:00+00:00,38.1,25.5,432.0,20.5,25.1,52.0,0.0
2024-05-14 23:00:00+00:00,39.0,26.1,416.0,19.2,26.1,60.0,0.0
2024-05-15 00:00:00+00:00,34.5,22.8,425.0,18.9,25.9,75.0,0.0
2024-05-15 01:00:00+00:00,37.4,24.4,409.0,16.0,27.5,93.0,0.0
2024-05-15 02:00:00+00:00,40.4,26.7,386.0,12.0,29.7,118.0,0.0
2024-05-15 03:00:00+00:00,46.8,31.4,368.0,8.7,30.9,142.0,0.0
2024-05-15 04:00:00+00:00,55.8,37.7,358.0,6.5,30.2,164.0,0.0
2024-05-15 05:00:00+00:00,61.0,41.4,351.0,5.0,28.6,185.0,0.0
2024-05-15 06:00:00+00:00,63.6,43.3,349.0,4.7,27.4,195.0,0.0
2024-05-15 07:00:00+00:00,63.8,43.4,342.0,5.5,26.7,188.0,0.0
2024-05-15 08:00:00+00:00,55.3,37.6,340.0,7.5,26.4,170.0,0.0
2024-05-15 09:00:00+00:00,50.6,34.1,364.0,11.0,27.1,150.0,0.0
2024-05-15 10:00:00+00:00,46.1,30.6,444.0,17.5,29.7,127.0,0.0
2024-05-15 11:00:00+00:00,50.8,33.8,552.0,25.5,33.2,102.0,0.0
2024-05-15 12:00:00+00:00,55.9,36.9,550.0,26.3,32.8,82.0,0.0
2024-05-15 13:00:00+00:00,59.3,39.2,589.0,26.7,32.6,73.0,0.0
2024-05-15 14:00:00+00:00,59.4,39.5,638.0,27.1,32.2,60.0,0.0
2024-05-15 15:00:00+00:00,55.1,36.8,649.0,26.4,31.4,51.0,0.0
2024-05-15 16:00:00+00:00,48.4,32.4,584.0,23.6,30.0,50.0,0.0
2024-05-15 17:00:00+00:00,41.7,27.9,481.0,19.6,28.1,54.0,0.0
2024-05-15 18:00:00+00:00,38.4,25.8,400.0,16.5,26.1,56.0,0.0
2024-05-15 19:00:00+00:00,34.1,23.1,363.0,14.8,23.6,55.0,0.0
2024-05-15 20:00:00+00:00,30.3,20.7,348.0,13.9,21.1,52.0,0.0
2024-05-15 21:00:00+00:00,28.9,19.9,355.0,13.9,19.7,50.0,0.0
2024-05-15 22:00:00+00:00,28.0,19.3,400.0,15.8,20.3,46.0,0.0
2024-05-15 23:00:00+00:00,31.4,21.7,467.0,18.6,22.2,43.0,0.0
2024-05-16 00:00:00+00:00,41.2,27.9,482.0,17.8,21.8,56.0,1.0
2024-05-16 01:00:00+00:00,45.4,30.0,449.0,14.9,23.9,78.0,2.0
2024-05-16 02:00:00+00:00,50.9,32.9,404.0,10.9,26.7,110.0,4.0
2024-05-16 03:00:00+00:00,58.0,37.4,366.0,7.7,28.6,137.0,5.0
2024-05-16 04:00:00+00:00,64.3,41.3,343.0,5.8,28.8,157.0,6.0
2024-05-16 05:00:00+00:00,67.1,43.5,328.0,4.7,28.1,174.0,6.0
2024-05-16 06:00:00+00:00,65.2,42.3,321.0,4.3,27.4,184.0,6.0
2024-05-16 07:00:00+00:00,65.2,42.3,311.0,4.2,26.6,188.0,6.0
2024-05-16 08:00:00+00:00,61.9,40.2,310.0,4.9,25.9,187.0,5.0
2024-05-16 09:00:00+00:00,59.6,39.1,346.0,7.8,26.3,178.0,4.0
2024-05-16 10:00:00+00:00,61.5,40.6,451.0,15.0,28.9,158.0,3.0
2024-05-16 11:00:00+00:00,64.0,42.8,594.0,24.4,32.7,130.0,3.0
2024-05-16 12:00:00+00:00,78.9,52.6,793.0,34.3,36.2,99.0,4.0
2024-05-16 13:00:00+00:00,76.6,51.1,779.0,32.5,36.5,90.0,3.0
2024-05-16 14:00:00+00:00,71.0,47.3,761.0,30.2,37.1,78.0,3.0
2024-05-16 15:00:00+00:00,68.9,45.8,754.0,29.2,37.9,67.0,2.0
2024-05-16 16:00:00+00:00,70.8,46.9,765.0,30.9,39.3,61.0,2.0
2024-05-16 17:00:00+00:00,73.6,48.8,787.0,34.0,41.0,58.0,2.0
2024-05-16 18:00:00+00:00,77.5,51.2,811.0,36.4,42.4,53.0,2.0
2024-05-16 19:00:00+00:00,80.3,53.2,838.0,37.7,43.4,45.0,2.0
2024-05-16 20:00:00+00:00,84.8,56.3,867.0,38.3,44.1,35.0,2.0
2024-05-16 21:00:00+00:00,88.2,58.8,891.0,38.1,44.3,30.0,2.0
2024-05-16 22:00:00+00:00,90.6,60.5,930.0,37.1,43.9,29.0,2.0
2024-05-16 23:00:00+00:00,94.3,63.3,964.0,35.2,43.0,33.0,2.0
2024-05-17 00:00:00+00:00,66.8,42.4,651.0,23.8,30.5,66.0,1.0
2024-05-17 01:00:00+00:00,54.7,32.8,553.0,20.0,30.3,85.0,1.0
2024-05-17 02:00:00+00:00,48.9,28.4,419.0,14.7,30.0,112.0,1.0
2024-05-17 03:00:00+00:00,49.2,29.0,321.0,10.3,29.3,136.0,1.0
2024-05-17 04:00:00+00:00,52.3,31.7,295.0,7.6,27.6,154.0,1.0
2024-05-17 05:00:00+00:00,57.5,35.4,304.0,5.9,25.5,169.0,1.0
2024-05-17 06:00:00+00:00,59.1,36.8,315.0,5.0,24.0,178.0,1.0
2024-05-17 07:00:00+00:00,57.9,36.0,308.0,4.8,23.4,179.0,1.0
2024-05-17 08:00:00+00:00,56.5,35.2,303.0,5.4,23.4,174.0,1.0
2024-05-17 09:00:00+00:00,53.0,32.9,322.0,7.9,24.1,161.0,1.0
2024-05-17 10:00:00+00:00,48.3,30.3,391.0,13.8,26.0,137.0,1.0
2024-05-17 11:00:00+00:00,46.6,29.5,484.0,21.5,28.6,105.0,0.0
2024-05-17 12:00:00+00:00,61.0,38.6,605.0,28.1,30.4,84.0,0.0
2024-05-17 13:00:00+00:00,52.2,32.9,579.0,27.3,30.7,74.0,0.0
2024-05-17 14:00:00+00:00,45.9,28.8,542.0,26.1,31.1,60.0,0.0
2024-05-17 15:00:00+00:00,42.7,26.7,507.0,24.9,30.7,49.0,0.0
2024-05-17 16:00:00+00:00,40.0,24.9,478.0,23.9,29.1,45.0,0.0
2024-05-17 17:00:00+00:00,37.1,22.8,451.0,23.0,26.8,45.0,0.0
2024-05-17 18:00:00+00:00,36.1,22.0,425.0,22.0,24.7,45.0,0.0
2024-05-17 19:00:00+00:00,34.8,21.5,399.0,20.9,22.9,45.0,0.0
2024-05-17 20:00:00+00:00,34.2,21.1,374.0,19.7,21.3,46.0,0.0
2024-05-17 21:00:00+00:00,33.5,20.5,358.0,19.0,20.4,47.0,0.0
2024-05-17 22:00:00+00:00,34.2,20.8,358.0,19.2,20.8,48.0,0.0
2024-05-17 23:00:00+00:00,35.6,21.9,367.0,19.9,21.9,50.0,0.0
2024-05-18 00:00:00+00:00,37.3,23.2,437.0,21.2,21.7,47.0,0.0
2024-05-18 01:00:00+00:00,35.5,21.6,414.0,19.4,22.9,56.0,0.0
2024-05-18 02:00:00+00:00,35.7,22.1,381.0,16.7,24.4,70.0,0.0
2024-05-18 03:00:00+00:00,34.0,21.9,354.0,14.1,25.2,84.0,0.0
2024-05-18 04:00:00+00:00,35.2,23.4,337.0,11.3,24.6,101.0,0.0
2024-05-18 05:00:00+00:00,39.0,26.3,326.0,8.5,23.2,118.0,0.0
2024-05-18 06:00:00+00:00,48.7,33.1,320.0,6.8,21.8,130.0,0.0
2024-05-18 07:00:00+00:00,47.6,32.6,318.0,6.4,20.6,133.0,0.0
2024-05-18 08:00:00+00:00,46.7,31.9,321.0,7.1,19.4,130.0,0.0
2024-05-18 09:00:00+00:00,44.4,30.2,338.0,9.2,18.8,120.0,0.0
2024-05-18 10:00:00+00:00,35.7,24.3,383.0,13.9,19.5,100.0,0.0
2024-05-18 11:00:00+00:00,34.3,23.2,440.0,19.9,20.8,73.0,0.0
2024-05-18 12:00:00+00:00,33.9,22.5,475.0,26.7,24.6,49.0,0.0
2024-05-18 13:00:00+00:00,31.4,20.8,462.0,25.5,24.2,45.0,0.0
2024-05-18 14:00:00+00:00,28.9,19.1,443.0,23.8,23.4,40.0,0.0
2024-05-18 15:00:00+00:00,26.7,17.6,416.0,21.7,22.1,37.0,0.0
2024-05-18 16:00:00+00:00,23.6,15.5,371.0,18.9,19.4,41.0,0.0
2024-05-18 17:00:00+00:00,20.0,13.2,319.0,15.8,16.2,47.0,0.0
2024-05-18 18:00:00+00:00,18.0,12.0,283.0,13.7,13.9,51.0,0.0
2024-05-18 19:00:00+00:00,19.8,13.4,277.0,13.4,13.4,50.0,0.0
2024-05-18 20:00:00+00:00,21.8,14.8,289.0,14.1,14.0,46.0,0.0
2024-05-18 21:00:00+00:00,23.2,15.7,305.0,15.1,15.0,44.0,0.0
2024-05-18 22:00:00+00:00,24.7,16.6,324.0,16.5,16.3,41.0,0.0
2024-05-18 23:00:00+00:00,27.4,18.3,348.0,18.1,18.1,40.0,0.0
2024-05-19 00:00:00+00:00,21.7,14.7,347.0,13.8,13.6,53.0,0.0
2024-05-19 01:00:00+00:00,22.9,15.5,361.0,13.2,15.1,68.0,0.0
2024-05-19 02:00:00+00:00,25.8,17.6,380.0,12.4,17.1,90.0,0.0
2024-05-19 03:00:00+00:00,33.2,22.8,394.0,11.4,18.0,109.0,0.0
2024-05-19 04:00:00+00:00,40.0,27.6,398.0,10.0,16.6,125.0,0.0
2024-05-19 05:00:00+00:00,45.4,31.5,398.0,8.4,14.0,139.0,0.0
2024-05-19 06:00:00+00:00,43.9,30.5,398.0,7.7,12.6,145.0,0.0
2024-05-19 07:00:00+00:00,40.7,28.3,392.0,8.1,13.2,140.0,0.0
2024-05-19 08:00:00+00:00,34.0,23.6,386.0,9.4,14.8,126.0,0.0
2024-05-19 09:00:00+00:00,33.9,23.5,410.0,12.2,17.2,111.0,0.0
2024-05-19 10:00:00+00:00,33.6,23.3,485.0,17.6,20.8,94.0,0.0
2024-05-19 11:00:00+00:00,33.2,23.1,589.0,24.6,25.2,74.0,0.0
2024-05-19 12:00:00+00:00,49.9,34.7,706.0,33.3,39.2,52.0,0.0
2024-05-19 13:00:00+00:00,47.7,33.2,768.0,34.3,38.0,45.0,0.0
2024-05-19 14:00:00+00:00,47.8,33.4,851.0,35.6,36.1,34.0,0.0
2024-05-19 15:00:00+00:00,50.6,35.4,892.0,35.5,33.4,27.0,0.0
2024-05-19 16:00:00+00:00,45.2,31.5,856.0,32.9,29.0,25.0,0.0
2024-05-19 17:00:00+00:00,40.0,28.1,778.0,28.9,23.7,26.0,0.0
2024-05-19 18:00:00+00:00,36.1,25.2,704.0,25.2,19.6,28.0,0.0
2024-05-19 19:00:00+00:00,31.7,22.2,640.0,22.1,17.4,29.0,0.0
2024-05-19 20:00:00+00:00,28.7,20.1,581.0,19.3,16.3,31.0,0.0
2024-05-19 21:00:00+00:00,27.0,18.9,551.0,17.5,16.1,34.0,0.0
2024-05-19 22:00:00+00:00,27.4,19.2,585.0,18.0,17.6,36.0,0.0
2024-05-19 23:00:00+00:00,32.9,23.1,650.0,19.6,20.0,40.0,0.0
2024-05-20 00:00:00+00:00,25.1,17.5,530.0,14.1,17.7,62.0,0.0
2024-05-20 01:00:00+00:00,22.8,15.9,476.0,11.3,15.5,80.0,0.0
2024-05-20 02:00:00+00:00,22.0,15.4,401.0,7.4,12.5,105.0,0.0
2024-05-20 03:00:00+00:00,21.0,14.7,344.0,4.5,10.3,126.0,0.0
2024-05-20 04:00:00+00:00,22.0,15.4,322.0,3.4,9.9,137.0,0.0
2024-05-20 05:00:00+00:00,25.7,17.8,318.0,3.3,10.3,143.0,1.0
2024-05-20 06:00:00+00:00,28.0,19.4,319.0,3.5,10.8,147.0,1.0
2024-05-20 07:00:00+00:00,29.6,20.5,295.0,2.4,10.3,151.0,1.0
2024-05-20 08:00:00+00:00,32.0,22.1,275.0,1.6,9.9,152.0,1.0
2024-05-20 09:00:00+00:00,31.9,22.1,338.0,5.7,11.7,145.0,1.0
2024-05-20 10:00:00+00:00,35.0,24.3,551.0,19.6,17.5,122.0,1.0
2024-05-20 11:00:00+00:00,48.3,33.6,846.0,38.4,25.6,91.0,1.0
2024-05-20 12:00:00+00:00,71.5,49.8,1104.0,51.7,39.2,79.0,1.0
2024-05-20 13:00:00+00:00,99.0,69.2,1318.0,59.1,45.6,66.0,1.0
2024-05-20 14:00:00+00:00,111.5,77.8,1613.0,69.4,54.4,48.0,0.0
2024-05-20 15:00:00+00:00,114.3,79.9,1831.0,76.6,60.7,34.0,0.0
2024-05-20 16:00:00+00:00,115.0,80.3,1898.0,78.1,62.2,28.0,0.0
2024-05-20 17:00:00+00:00,115.9,81.0,1888.0,76.7,61.2,26.0,0.0
2024-05-20 18:00:00+00:00,118.7,82.9,1870.0,74.8,59.8,24.0,0.0
2024-05-20 19:00:00+00:00,122.0,85.2,1878.0,73.9,58.9,18.0,0.0
2024-05-20 20:00:00+00:00,123.4,86.1,1877.0,72.4,57.7,13.0,0.0
2024-05-20 21:00:00+00:00,117.6,82.2,1830.0,68.4,55.0,15.0,0.0
2024-05-20 22:00:00+00:00,104.3,72.9,1724.0,60.3,50.1,27.0,0.0
2024-05-20 23:00:00+00:00,97.1,67.8,1572.0,49.6,43.8,46.0,0.0
2024-05-21 00:00:00+00:00,119.2,83.4,1492.0,45.4,44.2,42.0,1.0
2024-05-21 01:00:00+00:00,112.0,78.2,1221.0,34.5,40.6,84.0,1.0
2024-05-21 02:00:00+00:00,100.4,69.8,845.0,19.5,35.6,143.0,1.0
2024-05-21 03:00:00+00:00,85.2,59.3,554.0,8.1,30.9,187.0,1.0
2024-05-21 04:00:00+00:00,81.5,56.7,432.0,4.0,26.9,203.0,1.0
